luo4 zhuang1 zhi4	60-18095-S
luo4 zuo4	54-49739-B
luo5	14-44136-B,23-41105-S
luàn	1-40816-S,1-40950-S,3-25943-B,5-26431-S,7-26271-S,8-2484-S,8-25807-S,9-35415-S,9-68417-S,11-65688-S,19-25182-S,24-34723-S,25-46166-S,26-16723-S,26-32946-S,28-54982-S,29-31305-S,29-36644-S,30-6825-S,31-66021-S,38-45728-S,38-53095-S,41-3690-S,42-3871-S,45-51618-S,46-48447-S,48-56937-S,49-14469-S,49-24075-S,51-12813-S,52-20392-S,55-7363-S,59-7020-S,61-53512-S,64-47695-S,67-3654-S,67-8419-S,67-19617-S,67-41709-S,69-54794-S,69-64858-S,70-4420-S,71-19195-S
luàn chuān mǎ lù	3-27081-B
luàn chī	3-26631-B
luàn cuàn	3-27148-B
luàn diào	3-26889-B
luàn dòng	3-26459-B
luàn dú sù	67-41845-S
luàn dǎng	3-27794-B
luàn fǎn zhèng	29-11584-S
luàn gǎn jūn	67-41751-S
luàn huā	3-27367-B
luàn jiào	3-26571-B
luàn jì	3-27295-B
luàn jūn miáo	67-41913-S
luàn lún	3-26385-B
luàn má	3-27710-B,24-47601-S,24-47790-S
luàn mín	3-26946-B
luàn mǎ	3-26987-B
luàn péng péng	3-27436-B
luàn pǎo	3-27618-B
luàn qī bā zāo	3-25990-B
luàn rú má	24-30982-S
luàn rēng	3-26830-B
luàn shuō	3-27503-B
luàn shì	3-26119-B
luàn shì jiā rén	3-26218-B
luàn tiào	3-27668-B
luàn tán qín	3-26746-B
luàn táo tuō	60-19224-S
luàn tóu yī	44-9959-S
luàn wú zhāng	67-3692-S
luàn xiàng	3-27568-B
luàn xiě	3-26689-B
luàn xiǎng	52-21340-S
luàn zhě	69-54869-S
luàn zi	8-34132-S
luàn zuì	11-65738-S
luàn zuò jué dìng	3-26300-B
luàn zào	52-22385-S
luàn zāo zāo	3-27214-B
luán	15-29701-B,19-0-B,19-20015-B,21-29647-S,21-40123-S,21-49548-B,27-38695-S,29-35632-B,35-19400-B,36-29625-S,40-19153-B,41-21176-S,44-13939-S,52-53832-B,65-10961-B,71-2815-B
luán 5r	27-38779-S
luán chuān	35-19527-B
luán chéng	35-19460-B
luán dié zhàng	21-25215-S,63-58084-S
luán dǎo fèng	68-47036-S
luán hé	40-19320-B
luán nán	40-19192-B
luán píng	40-19255-B
