mou chen meng jiang	58-51653-B
mou chen ru yu	58-51404-B
mou chen wu jiang	58-51543-B
mou chu	33-42427-B
mou dian fu zheng fu zui	66-25115-S
mou er he	2-29887-S
mou fan	58-50307-B
mou guo ren	31-57537-S
mou hai	58-50668-B
mou hua	58-50256-B
mou hua ce	8-45152-S
mou ji	58-51765-B
mou li	41-49805-B
mou lu:	58-50749-B
mou lu:e	58-51272-B
mou mian	58-51941-B
mou ni	63-54124-S
mou ni fo	63-54210-S
mou qiu	58-51113-B
mou qu	41-49897-B,58-50390-B
mou qu bao li	58-50466-B
mou ren	33-42186-B
mou sha	58-50947-B
mou sha an	58-51007-B
mou sha zui	58-51062-B
mou sheng	58-51168-B
mou shi	33-42293-B,58-50189-B,58-50561-B,58-51983-B
mou wu	33-42335-B
mou xie	33-42131-B
mou yuan lu:e	38-51618-S
mou zhang	11-40566-S,50-32400-S
mou zhe	7-73339-S
mou zhi	58-50836-B
mou zhong	33-42377-B
mou zhong cheng du shang	15-35340-S
mou zong zhang	11-40488-S
mou zui	7-73283-S
mou1	13-41688-B,13-56214-S,13-56314-S
mou2	2-76011-S,5-21559-B,6-63294-S,7-73240-S,11-40429-S,12-37661-S,12-51690-S,14-56940-S,15-28060-S,23-41600-S,24-56312-S,31-57480-S,32-41536-S,32-59309-S,38-51572-S,41-49763-B,44-63558-S,45-47542-B,48-22133-S,48-32362-S,48-43197-S,50-39351-B,55-61362-B,57-60526-S,58-50147-B,60-32538-S,62-62905-S,64-25176-B,64-50614-B,65-10751-S,66-25066-S,68-30581-S,71-13247-B
mou2 bu4	50-32307-S
mou2 cai2 hai4 ming4	58-51814-B
mou2 chen2	58-51324-B
mou2 chen2 meng3 jiang4	58-51653-B
mou2 chen2 ru2 yu3	58-51404-B
mou2 chen2 wu3 jiang4	58-51543-B
mou2 dian1 fu4 zheng4 fu3 zui4	66-25115-S
mou2 er2 he2	2-29887-S
mou2 fan3	58-50307-B
mou2 guo4 ren2	31-57537-S
mou2 hai4	58-50668-B
mou2 hua4	58-50256-B
mou2 hua4 ce4	8-45152-S
mou2 ji4	58-51765-B
mou2 li4	41-49805-B
mou2 lu:4	58-50749-B
mou2 lu:e4	58-51272-B
mou2 mian4	58-51941-B
mou2 ni2	63-54124-S
mou2 ni2 fo2	63-54210-S
mou2 qiu2	58-51113-B
mou2 qu3	41-49897-B,58-50390-B
mou2 qu3 bao4 li4	58-50466-B
mou2 sha1	58-50947-B
mou2 sha1 an4	58-51007-B
mou2 sha1 zui4	58-51062-B
mou2 sheng1	58-51168-B
mou2 shi2	58-51983-B
mou2 shi4	58-50189-B,58-50561-B
mou2 yuan3 lu:e4	38-51618-S
mou2 zhang3	11-40566-S,50-32400-S
mou2 zhe3	7-73339-S
mou2 zhi4	58-50836-B
mou2 zong3 zhang3	11-40488-S
mou2 zui4	7-73283-S
mou3	33-42059-B
mou3 chu4	33-42427-B
mou3 ren2	33-42186-B
mou3 shi2	33-42293-B
mou3 wu4	33-42335-B
mou3 xie1	33-42131-B
mou3 zhong3	33-42377-B
mou3 zhong3 cheng2 du4 shang4	15-35340-S
