tong jin	11-6334-S
tong jing	44-14772-B
tong jing cha	3-72739-S
tong ju	12-46559-B
tong ka	3-72306-S
tong kao	49-53053-B
tong ke	34-15599-S
tong kong	45-60212-B
tong ku	27-13864-S,44-14085-B,44-14927-B,54-43758-S
tong kuai	44-14183-B,44-14285-B
tong kuai kuai	44-14638-S
tong kuang qu	10-73049-S
tong kuài kuài	44-14638-S
tong lan	49-52154-B
tong lan tie	23-9910-S
tong lao bai xing	31-51773-S
tong lei	12-52829-B
tong lei xiang shi	12-52887-B
tong li	12-49720-B
tong li xin	12-49813-B
tong li yi	7-70736-S
tong liang	46-36302-S,62-15511-B
tong liao	12-45797-B
tong ling	12-52957-B,49-54268-B
tong liu he wu	12-49154-B
tong lu	12-51845-B,58-10056-S,62-14653-B
tong lun	56-28233-S
tong luo	64-30706-B
tong ma	44-14860-B
tong men	58-57485-S
tong meng	2-80337-S,12-50292-B,47-64774-B,65-56358-S
tong meng guo	12-50336-B
tong ming	62-9861-B
tong ming zi	45-27190-S
tong mou	12-51690-B
tong mu	34-15512-S
tong mu ou	34-5765-B
tong nan	47-64728-B
tong nian	12-46785-B,47-64637-B
tong niao zheng	54-1349-S
tong nu:	47-64489-B
tong pai	64-30585-B
tong pan	62-8086-B,62-11735-B
tong pei	49-54068-B
tong pei sheng zhi	12-52427-B
tong pi	26-4030-S
tong piao	62-11889-B
tong pu	49-54206-B
tong qi	12-48451-B,62-10243-B,62-25553-S,64-30143-B,67-58966-S
tong qi hui	62-10429-B
tong qi kong	62-10348-B
tong qi shi dai	67-59063-S
tong qiao qu	3-55161-S
tong qin	62-8137-B
tong qing	12-47632-B
tong qing xin	32-30957-S
tong qu	17-9112-S
tong ren	1-20498-S,31-51503-S,34-5466-B
tong ren he	29-57997-S
tong ren qi	50-34774-S
tong ren shi	38-29998-S
tong ri	12-47988-B
tong ri er yu	1-76013-S,12-48043-B,32-57086-S
tong rong	62-12411-B
tong shai xuan	7-70944-S
tong shang	3-47862-S,12-45269-B,62-8930-B
tong shang kou an	62-9015-B
tong she	7-70890-S,31-8415-S
