格調 格调 [01\[ gé diào\]]	style (of art or literature);form;one's work style;moral character
格里姆斯塔 格里姆斯塔 [01\[ gé lǐ mǔ sī tǎ\]]	grimstad (city in agder
格陵蘭 格陵兰 [01\[ gé líng lán\]]	greenland
格陵蘭島 格陵兰岛 [01\[ gé líng lán dǎo\]]	greenland
格鬥 格斗 [01\[ gé dòu\]]	to wrestle
格魯吉亞 格鲁吉亚 [01\[ gé lǔ jí yà\]]	republic of gruzia or georgia
格魯吉亞人 格鲁吉亚人 [01\[ gé lǔ jí yà rén\]]	gruzian or georgian (person)
栽 栽 [01\[ zāi\]]	to force;to stick in;to plant
栽培 栽培 [01\[ zāi péi\]]	to grow;to cultivate
栽子 栽子 [01\[ zāi zi\]]	seedling;young plant
栽植 栽植 [01\[ zāi zhí\]]	to plant;to transplant
栽種 栽种 [01\[ zāi zhòng\]]	to plant;to grow
栽種機 栽种机 [01\[ zāi zhòng jī\]]	a mechanical planter (for rice
栽贓 栽赃 [01\[ zāi zāng\]]	to frame sb (by planting sth on them)
栽跟頭 栽跟头 [01\[ zāi gēn tou\]]	to suffer a setback
桀 桀 [01\[ jié\]]	(emperor of xia dynasty);cruel
桀王 桀王 [01\[ jié wáng\]]	king jie
桁 桁 [01\[ háng\]]	cangue (stocks to punish criminals)
桁 桁 [01\[ héng\]]	pole plate;purlin (cross-beam in roof);ridge-pole
桁架 桁架 [01\[ héng jià\]]	truss (weight-bearing construction of cross-beams)
桁楊 桁杨 [01\[ háng yáng\]]	lit. stocks and knives; fig. any punishment equipment;torture instrument
桁楊刀鋸 桁杨刀锯 [01\[ háng yáng dāo jù\]]	lit. stocks and knives; fig. any punishment equipment;torture instrument
桁樑 桁梁 [01\[ héng liáng\]]	brace girder
桂 桂 [01\[ guì\]]	cinnamonum cassia;abbr. for guangxi autonomous region in south china 廣西壯族自治區|广西壮族自治区
桂冠 桂冠 [01\[ guì guān\]]	laurel;victory garland (in greek and western culture)
桂北越城嶺 桂北越城岭 [01\[ guì běi yuè chéng lǐng\]]	mt yuexiu
桂平 桂平 [01\[ guì píng\]]	(n) guiping (city in guangxi)
桂東 桂东 [01\[ guì dōng\]]	(n) guidong (place in hunan)
桂林 桂林 [01\[ guì lín\]]	guilin prefecture level prefecture level city in guangxi
桂林地區 桂林地区 [01\[ guì lín dì qū\]]	(n) guilin district (district in guangxi)
桂林市 桂林市 [01\[ guì lín shì\]]	guilin prefecture level city in guangxi
桂格 桂格 [01\[ guì gé\]]	quaker
桂皮 桂皮 [01\[ guì pí\]]	chinese cinnamon (cinnamonum cassia);cassia bark
桂系軍閥 桂系军阀 [01\[ guì xì jūn fá\]]	guangxi warlord faction
桂花 桂花 [01\[ guì huā\]]	osmanthus flowers;osmanthus fragrans
桂陽 桂阳 [01\[ guì yáng\]]	(n) guiyang (place in hunan)
桃 桃 [01\[ táo\]]	peach
桃仁 桃仁 [01\[ táo rén\]]	peach kernel
桃園 桃园 [01\[ táo yuán\]]	taoyuan (city in taiwan);the garden of the peaches of immortality
桃園三結義 桃园三结义 [01\[ táo yuán sān jié yì\]]	the oath of brotherhood in the peach garden
桃子 桃子 [01\[ táo zi\]]	peach
桃樹 桃树 [01\[ táo shù\]]	peach tree
桃江 桃江 [01\[ táo jiāng\]]	(n) taojiang (place in hunan)
桃源 桃源 [01\[ táo yuán\]]	(n) taoyuan (place in hunan)
桃源 桃源 [01\[ táo yuán\]]	same as 世外桃源;the garden of the peaches of immortality;shangri-la;imaginary land of joy and plenty  (sim. utopia
桃源鄉 桃源乡 [01\[ táo yuán xiāng\]]	(n) taoyuan (village in taiwan)
桃紅 桃红 [01\[ táo hóng\]]	pink
桃花 桃花 [01\[ táo huā\]]	peach blossom
桃花心木 桃花心木 [01\[ táo huā xīn mù\]]	mahogany
桃花源 桃花源 [01\[ táo huā yuán\]]	same as 世外桃花源;the garden of the peaches of immortality;imaginary land of joy and plenty (sim. utopia
桃花運 桃花运 [01\[ táo huā yùn\]]	luck in love;romance;good luck
桄 桄 [01\[ guāng\]]	arenga saccharifera
桄 桄 [01\[ guàng\]]	rung of ladder
桅 桅 [01\[ wéi\]]	mast
桅杆 桅杆 [01\[ wéi gān\]]	mast
桅竿 桅竿 [01\[ wéi gān\]]	ship mast;mast;also written 桅杆
框 框 [01\[ kuàng\]]	frame;door frame
框架 框架 [01\[ kuàng jià\]]	framework
案 案 [01\[ àn\]]	(legal) case;incident;record;file;table
案件 案件 [01\[ àn jiàn\]]	law case;legal case;judicial case
案例 案例 [01\[ àn lì\]]	case
案卷 案卷 [01\[ àn juàn\]]	records;files;archives
案子 案子 [01\[ àn zi\]]	long table;counter;case;law case;legal case;judicial case
案情 案情 [01\[ àn qíng\]]	details of a case;case
案文 案文 [01\[ àn wén\]]	text
案板 案板 [01\[ àn bǎn\]]	kneading or chopping board
案由 案由 [01\[ àn yóu\]]	main points of a case;brief;summary
案稱 案称 [01\[ àn chèng\]]	counter scale
案頭 案头 [01\[ àn tóu\]]	on one's desk
案驗 案验 [01\[ àn yàn\]]	investigate the evidence of a case
桉 桉 [01\[ ān\]]	eucalyptus globulus
桉樹 桉树 [01\[ ān shù\]]	eucalyptus
桋 桋 [01\[ yí\]]	(tree)
桌 桌 [01\[ zhuō\]]	table
桌上型 桌上型 [01\[ zhuō shàng xíng\]]	desktop
桌上型電腦 桌上型电脑 [01\[ zhuō shàng xíng diàn nǎo\]]	desktop computer
桌別林 桌别林 [01\[ zhuō bié lín\]]	(charlie) chaplin
桌子 桌子 [01\[ zhuō zi\]]	table;desk
桌布 桌布 [01\[ zhuō bù\]]	tablecloth
桌燈 桌灯 [01\[ zhuō dēng\]]	desk lamp
桌球 桌球 [01\[ zhuō qiú\]]	table tennis
桌面 桌面 [01\[ zhuō miàn\]]	desktop;tabletop
桌面系統 桌面系统 [01\[ zhuō miàn xì tǒng\]]	desktop system
桎 桎 [01\[ zhì\]]	fetters
桐 桐 [01\[ tóng\]]	chinese wood-oil tree (aleurites cordata)
桐人 桐人 [01\[ tóng rén\]]	puppet burial object;wooden effigy buried to put a curse on sb
桐城 桐城 [01\[ tóng chéng\]]	(n) tongcheng (place in anhui)
桐城市 桐城市 [01\[ tóng chéng shì\]]	tongcheng city in anhui
桐廬 桐庐 [01\[ tóng lú\]]	(n) tonglu (place in zhejiang)
桐木偶 桐木偶 [01\[ tóng mù ǒu\]]	puppet burial object;wooden effigy buried to put a curse on sb
桐柏 桐柏 [01\[ tóng bǎi\]]	(n) tongbai (place in henan)
桐梓 桐梓 [01\[ tóng zǐ\]]	(n) tongzi (place in guizhou)
桐鄉 桐乡 [01\[ tóng xiāng\]]	(n) tongxiang (city in zhejiang)
桑 桑 [01\[ sāng\]]	mulberry tree
桑內斯 桑内斯 [01\[ sāng nèi sī\]]	sandnes (city in rogaland
桑地諾民族解放陣線 桑地诺民族解放阵线 [01\[ sāng dì nuò mín zú jiě fàng zhèn xiàn\]]	sandinista national liberation front
桑巴 桑巴 [01\[ sāng bā\]]	samba (dance)
桑帕約 桑帕约 [01\[ sāng pà yuē\]]	jorge sampaio
桑德爾福德 桑德尔福德 [01\[ sāng dé ěr fú dé\]]	sandefjord (city in vestfold
桑托里尼島 桑托里尼岛 [01\[ sāng tuō lǐ ní dǎo\]]	santorini (volcanic island in the aegean sea)
桑拿 桑拿 [01\[ sāng ná\]]	sauna
桑日 桑日 [01\[ sāng rì\]]	(n) sangri (place in tibet)
桑植 桑植 [01\[ sāng zhí\]]	(n) sangzhi (place in hunan)
桑椹 桑椹 [01\[ sāng shèn\]]	mulberry
桑樹 桑树 [01\[ sāng shù\]]	mulberry tree
桑海 桑海 [01\[ sāng hǎi\]]	songhay people of mali and the sahara
桑科 桑科 [01\[ sāng kē\]]	moraceae (type of flowering plant)
桑給巴爾 桑给巴尔 [01\[ sāng jǐ bā ěr\]]	zanzibar
桑耶 桑耶 [01\[ sāng yē\]]	samye town and monastery in central tibet
桑那 桑那 [01\[ sāng nà\]]	a sauna (bath)
桓 桓 [01\[ huán\]]	surname huan;chinese soapberry (sapindus mukurossi);big
桓仁 桓仁 [01\[ huán rén\]]	(n) huanren (place in liaoning)
桓仁滿族自治縣 桓仁满族自治县 [01\[ huán rén mǎn zú zì zhì xiàn\]]	huanren manchu autonomous county in benxi 本溪|本溪
桓仁縣 桓仁县 [01\[ huán rén xiàn\]]	huanren manchu autonomous county in benxi 本溪|本溪
桓台 桓台 [01\[ huán tái\]]	(n) huantai (place in shandong)
桓玄 桓玄 [01\[ huán xuán\]]	huan xuan (369-404)
桔 桔 [01\[ jié\]]	platycodon grandiflorus
桔 桔 [01\[ jú\]]	tangerine
桔子 桔子 [01\[ jú zi\]]	tangerine
桔子水 桔子水 [01\[ jú zi shuǐ\]]	orange juice
桔梗 桔梗 [01\[ jié gěng\]]	chinese bellflower
桔黄色 桔黄色 [01\[ jú huáng sè\]]	tangerine yellow;saffron (yellow)
桕 桕 [01\[ jiù\]]	tallow tree;sapium sebiferum
桜 桜 [01\[ yīng\]]	japanese variant of 櫻;sakura
桟 桟 [01\[ zhàn\]]	japanese variant of 棧|栈;wooden crosspiece;warehouse
桫 桫 [01\[ suō\]]	stewartia pseudocamellia
桭 桭 [01\[ zhēn\]]	eaves;space between two pillars
桮 桮 [01\[ bēi\]]	variant of 杯 cup
桯 桯 [01\[ tīng\]]	bed side stand
桲 桲 [01\[ bó\]]	quince
桴 桴 [01\[ fú\]]	beam;rafter
桴鼓相應 桴鼓相应 [01\[ fú gǔ xiāng yìng\]]	lit. the hammer fits the drum (成语 saw); appropriate relation between the different parts;closely interrelated
桶 桶 [01\[ tǒng\]]	bucket;(trash) can;barrel (of oil etc)
