shan he	21-30915-B
shan hong mao	37-46577-S
shan hou jie kuan	14-3226-B
shan hu	40-2368-S,42-42693-B,49-11509-S,67-54572-S
shan hu jiao	42-42732-B
shan hu qu	67-54664-S
shan hu tao mu	21-32132-B
shan hui	40-20894-S,65-26460-B
shan hun	65-25220-B
shan huo	21-31437-B
shan ji	21-32243-B,37-56179-S,50-58524-S,65-25516-B
shan ji fen xiao	9-52060-S
shan ji gou	25-45019-S
shan ji shi bao	37-56235-S
shan ji yi ti	15-56447-S
shan ji zhan	65-25577-B
shan jia	25-44852-S,44-23761-S,47-51302-S
shan jian	9-8384-B,21-31386-B
shan jian ya suo	9-8531-B
shan jiao	21-32370-B
shan jie	9-8443-B
shan jie ban	32-56708-S
shan jie ren yi	14-3980-B
shan jin mei	45-7946-S
shan ju	7-72940-S
shan ka	65-25008-B
shan kai	65-26734-B
shan kou	3-8938-S,40-20713-S
shan kuan	14-3748-B
shan kuang qu	10-70171-S
shan kui	21-32757-B
shan lang zhuan	2-70137-S
shan li chun	21-30590-B
shan li zhi shou	29-18629-B
shan liang	14-3867-B,24-31477-S,65-24589-B
shan liang r	65-24671-B
shan ling	21-29597-B
shan lu	21-33274-B,21-33872-B,65-27057-B
shan lu: shui	67-54766-S
shan luan	21-29647-B
shan mai	9-65200-S,11-8068-S,13-50657-S,14-9873-S,15-49498-S,19-24881-S,19-32007-S,21-32194-B,22-23429-S,26-39423-S,35-8927-S,37-56740-S,40-35963-S,46-51121-S,53-66801-S,57-9178-S,63-15370-S,64-47116-S,64-47283-S,65-13740-S,66-2527-S,66-8411-S
shan mao	17-16431-S
shan mei	21-32713-B,29-18431-B,45-41521-S
shan meng	38-24136-S,66-3809-S
shan meng hai shi	21-31808-B
shan mian qin	26-31197-B
shan nai	21-29194-B
shan ni qing xie	21-30987-B
shan nian	1-22248-S,65-25452-B
shan po	21-29152-B
shan qiong ge	4-29091-S
shan qu	2-69684-S,6-61735-S,10-56948-S,10-70083-S,11-7300-S,21-28793-B,21-48240-S,22-39792-S,23-16066-S,23-28663-S,26-26861-S,30-27664-S,31-23554-S,33-27775-S,42-44783-S,46-4665-S,46-6502-S,47-3638-S,49-9480-S,54-39454-S,57-16411-S,62-21044-S,69-25391-S,70-13759-S,71-48176-S,71-58677-S
shan quan	29-18378-B
shan qun	4-51830-S
shan qun dao	53-33374-S
shan r	18-10037-S
shan rang	47-7755-B
shan ren	6-7209-S
shan ren hai	4-8597-S
shan ru liu	24-11114-S
shan se	39-10253-S
